source,file,solvent_system,salt,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0665,0.6093601753059359,0.607,0.029235056000000002,2,1.003888262448,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0721,0.513360905848,0.511,0.03204,2,1.004620168,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0826,0.49963062497599997,0.497,0.03204,2,1.005293008,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0877,0.6751152855853056,0.672,0.026430112,2,1.0046358416448,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0877,0.5499394808589265,0.547,0.030637528,2,1.0053738224112,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0899,0.6979522246184479,0.695,0.023625168000000002,2,1.0042478052064,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0952,0.7610048413523969,0.758,0.020820224000000002,2,1.0039641706496,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.097,0.576249827295072,0.573,0.029235056000000002,2,1.005671600864,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.0988,0.780769539437184,0.778,0.01801528,2,1.003559819328,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1022,0.7630164312666879,0.76,0.019417752000000003,2,1.0039689885088,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1036,0.6873482722097665,0.684,0.023625168000000002,2,1.0048951348096,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1092,0.5295195901965952,0.526,0.030637528,2,1.0066912361152,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1092,0.475302836992,0.472,0.03204,2,1.006997536,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1094,0.6607993708881793,0.657,0.026430112,2,1.0057829085056,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1107,0.5626182065417057,0.559,0.029235056000000002,2,1.0064726413984,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1214,0.46760960076800007,0.464,0.03204,2,1.007779312,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1274,0.7419150848894976,0.738,0.020820224000000002,2,1.0053049930752,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1306,0.644418268962816,0.64,0.026430112,2,1.0069035452544,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1314,0.6721474076924673,0.668,0.023625168000000002,2,1.0062086941504,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1362,0.5483322143143937,0.544,0.029235056000000002,2,1.0079636292544,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.141,0.45507491128,0.451,0.03204,2,1.00903528,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1452,0.7411558804882497,0.737,0.019417752000000003,2,1.0056389151808,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1469,0.7589961313943201,0.755,0.01801528,2,1.005292889264,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.149,0.504564991672,0.5,0.030637528,2,1.009129983344,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.15,0.45028695199999996,0.446,0.03204,2,1.009612,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1522,0.6330524647862784,0.628,0.026430112,2,1.0080453260928,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1572,0.6558354670852992,0.651,0.023625168000000002,2,1.0074277528192,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1596,0.5349458698338561,0.53,0.029235056000000002,2,1.0093318298752,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1621,0.6303554014439999,0.625,0.026430112,2,1.0085686423103999,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1629,0.7279042745519616,0.723,0.020820224000000002,2,1.0067832289792,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1685,0.44070770128,0.436,0.03204,2,1.01079748,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1698,0.6531989733702145,0.648,0.023625168000000002,2,1.0080231070528,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1713,0.6256140729501439,0.62,0.026430112,2,1.0090549563712,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1813,0.5234911270163009,0.518,0.029235056000000002,2,1.0106006313056,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1829,0.7244759312782848,0.719,0.020820224000000002,2,1.0076160379392,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1846,0.42395642139199996,0.419,0.03204,2,1.011829168,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.186,0.4874934313205119,0.482,0.030637528,2,1.011397160416,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1894,0.645727496728576,0.64,0.023625168000000002,2,1.0089492136384,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1917,0.7263676763702128,0.721,0.019417752000000003,2,1.0074447661168,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.198,0.516915888991936,0.511,0.029235056000000002,2,1.011577082176,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.1993,0.6174369110549952,0.611,0.026430112,2,1.0105350426432,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2088,0.413459000832,0.408,0.03204,2,1.013379904,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2089,0.736502079092304,0.731,0.01801528,2,1.007526783984,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2131,0.7199089539743135,0.714,0.019417752000000003,2,1.0082758459024,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2164,0.47623216339564794,0.47,0.030637528,2,1.0132599221184,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2297,0.7097240620666367,0.703,0.020820224000000002,2,1.0095648109056,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2468,0.729429163416384,0.723,0.01801528,2,1.008892342208,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2509,0.6283620228767903,0.621,0.023625168000000002,2,1.0118551093024,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2632,0.5971946456535552,0.589,0.026430112,2,1.0139128109568,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2865,0.72339109289504,0.716,0.01801528,2,1.01032275544,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2921,0.45805429973592,0.45,0.030637528,2,1.0178984438576,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.2993,0.7182526611065119,0.71,0.019417752000000003,2,1.0116234663472,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.3196,0.6951294850060288,0.686,0.020820224000000002,2,1.0133082871808,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.3471,0.730016975518096,0.721,0.01801528,2,1.012506207376,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.3759,0.5994614653671135,0.589,0.023625168000000002,2,1.0177614013024,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.3951,0.6891545516012544,0.678,0.020820224000000002,2,1.0164521410048,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4094,0.723517399731232,0.713,0.01801528,2,1.014750911264,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4168,0.6971040337140992,0.686,0.019417752000000003,2,1.0161866380672,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4246,0.379039887792,0.369,0.03204,2,1.027208368,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.425,0.4381198907876,0.427,0.030637528,2,1.0260418988,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4324,0.456250702010816,0.445,0.029235056000000002,2,1.0252824764288,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4648,0.6809287927939073,0.668,0.020820224000000002,2,1.0193544802304,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.4811,0.43238136036547203,0.42,0.030637528,2,1.0294794294416,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.5011,0.71772871409928,0.705,0.01801528,2,1.018054913616,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.5516,0.4290267181691839,0.415,0.030637528,2,1.0337993208896,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.5517,0.374797762832,0.362,0.03204,2,1.035352936,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.5694,0.6970810223367232,0.682,0.019417752000000003,2,1.0221129359776,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.5891,0.710773019615616,0.696,0.01801528,2,1.021225602896,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.6007,0.6734338150436353,0.657,0.020820224000000002,2,1.0250134171136,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.6039,0.5747807151253952,0.557,0.026430112,2,1.0319222892736,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.6268,0.44783239659909113,0.432,0.029235056000000002,2,1.0366490662016,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.6543,0.7083137584223359,0.692,0.01801528,2,1.023574795408,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.7387,0.7073382687490078,0.689,0.01801528,2,1.026615774672,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.774,0.430492453164384,0.411,0.030637528,2,1.047426893344,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.8087,0.6698211604328449,0.648,0.020820224000000002,2,1.0336746302976,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.8245,0.5797385093338561,0.558,0.023625168000000002,2,1.0389579020320001,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.8449,0.7068833630187841,0.686,0.01801528,2,1.030442220144,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.8492,0.38486210864000003,0.365,0.03204,2,1.054416736,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.8695,0.699860577682856,0.677,0.019417752000000003,2,1.033767470728,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,0.9106,0.44237897065131837,0.419,0.030637528,2,1.0557970659936,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.03,0.39442088799999997,0.37,0.03204,2,1.0660024,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.0491,0.5678351456171392,0.538,0.026430112,2,1.0554556609984,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.0546,0.7016042917774016,0.674,0.019417752000000003,2,1.0409559225184,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.0926,0.6088912902087744,0.579,0.023625168000000002,2,1.0516257171136,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.1146,0.45402630040248,0.425,0.030637528,2,1.0682971774176,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.1315,0.40218994499999994,0.375,0.03204,2,1.07250652,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.1425,0.7184037912119999,0.69,0.01801528,2,1.0411649148,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.1601,0.6845445256722945,0.653,0.020820224000000002,2,1.0483070837248,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.2134,0.4894230686926656,0.457,0.029235056000000002,2,1.0709476339008,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.2543,0.7131237334136961,0.68,0.019417752000000003,2,1.0487113726672,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.2994,0.5813654968356865,0.544,0.026430112,2,1.0686865750656,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.3479,0.42477201191200004,0.391,0.03204,2,1.086373432,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.3838,0.6189886936899008,0.581,0.023625168000000002,2,1.0653850149568,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.4089,0.47798538761529596,0.44,0.030637528,2,1.0863304263984,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.4151,0.5023918497479168,0.464,0.029235056000000002,2,1.0827410554912,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.4442,0.7007506462360577,0.661,0.020820224000000002,2,1.0601371350016,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.4514,0.728892436848864,0.69,0.019417752000000003,2,1.0563658505056,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.5131,0.447559454784,0.408,0.03204,2,1.096959448,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.5709,0.49441190044715044,0.451,0.030637528,2,1.0962569854704,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.6044,0.757390120212224,0.716,0.01801528,2,1.057807430464,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.6943,0.6090646423354689,0.559,0.026430112,2,1.0895610775232,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.6983,0.5243660004069792,0.477,0.029235056000000002,2,1.0992997912096,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.8381,0.7320467290787841,0.68,0.020820224000000002,2,1.0765393074688,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.8498,0.5396729524174912,0.487,0.029235056000000002,2,1.1081580131776,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.8685,0.532727387341008,0.478,0.030637528,2,1.114492442136,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.8882,0.6546200687455551,0.601,0.023625168000000002,2,1.0892180844352,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.8941,0.7643735296259968,0.712,0.019417752000000003,2,1.0735583281264,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,1.9175,0.7943328289084001,0.743,0.01801528,2,1.0690885988,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.0186,0.556226464880592,0.495,0.030637528,2,1.1236898280416001,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.0334,0.5628032422476223,0.503,0.029235056000000002,2,1.1188931257408,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.1481,0.6558803887857216,0.589,0.026430112,2,1.1135490471744,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.2919,0.5998900466874912,0.529,0.029235056000000002,2,1.1340076496928,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.3029,0.6952256248315488,0.627,0.023625168000000002,2,1.1088127987744,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.3699,0.8146590506534815,0.746,0.019417752000000003,2,1.0920362609296,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.4674,0.7928726781631489,0.719,0.020820224000000002,2,1.1027436413952,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.535,0.71215241940352,0.628,0.026430112,2,1.13400066784,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.5436,0.6283523435551104,0.547,0.029235056000000002,2,1.1487245768832,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.6891,0.885190051569072,0.807,0.01801528,2,1.096889778896,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.6978,0.7294743558301376,0.647,0.023625168000000002,2,1.1274719564608,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.8363,0.8636960309162656,0.778,0.019417752000000003,2,1.1101491399952,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,2.9879,0.7817078060700641,0.685,0.023625168000000002,2,1.1411792789344,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,3.0191,0.776925502526528,0.67,0.026430112,2,1.1595903022784,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,3.0318,0.8514416057462784,0.756,0.020820224000000002,2,1.1262455102464,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,3.0479,0.8879831857174305,0.794,0.019417752000000003,2,1.1183667326416,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,3.1877,0.955430406007984,0.857,0.01801528,2,1.114854616112,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,4.0707,1.113416182174832,0.971,0.01801528,2,1.146669600592,composition-columns
MIAC_m,data/MIAC_m/water_methanol/water-methanol-NaBr.csv,water-methanol,NaBr,4.6237,1.223757630785328,1.049,0.01801528,2,1.166594500272,composition-columns
