source,origin_file,molality,miac,miac_m,M_solvent_mix,sum_nu,conversion_factor,mw_mode
UNIFIED,,0.5,0.75231329192,0.739,0.01801528,2,1.01801528,unified
UNIFIED,,0.6,0.758040805312,0.742,0.01801528,2,1.021618336,unified
UNIFIED,,0.7,0.766865601216,0.748,0.01801528,2,1.025221392,unified
UNIFIED,,0.8,0.777791282688,0.756,0.01801528,2,1.028824448,unified
UNIFIED,,0.9,0.78980704056,0.765,0.01801528,2,1.032427504,unified
UNIFIED,,1,0.802923684,0.775,0.01801528,2,1.03603056,unified
UNIFIED,,1.2,0.832502864256,0.798,0.01801528,2,1.043236672,unified
UNIFIED,,1.4,0.8666152968,0.825,0.01801528,2,1.050442784,unified
UNIFIED,,1.6,0.90428980608,0.855,0.01801528,2,1.057648896,unified
UNIFIED,,1.8,0.945591247104,0.888,0.01801528,2,1.064855008,unified
UNIFIED,,2,0.99058447488,0.924,0.01801528,2,1.07206112,unified
UNIFIED,,2.5,1.1216886156,1.029,0.01801528,2,1.0900764,unified
UNIFIED,,3,1.28206207376,1.157,0.01801528,2,1.10809168,unified
UNIFIED,,3.5,1.47745233152,1.312,0.01801528,2,1.12610696,unified
UNIFIED,,4,1.71503923776,1.499,0.01801528,2,1.14412224,unified
UNIFIED,,4.5,2.00584935952,1.726,0.01801528,2,1.16213752,unified
UNIFIED,,5,2.3603056,2,0.01801528,2,1.1801528,unified
UNIFIED,,5.5,2.7917316264,2.33,0.01801528,2,1.19816808,unified
UNIFIED,,6,3.3201805728,2.73,0.01801528,2,1.21618336,unified
UNIFIED,,7,4.7083243392,3.76,0.01801528,2,1.25221392,unified
UNIFIED,,8,6.6859888512,5.19,0.01801528,2,1.28824448,unified
UNIFIED,,9,9.4155955344,7.11,0.01801528,2,1.32427504,unified
UNIFIED,,10,13.05893376,9.6,0.01801528,2,1.3603056,unified
